node_id,sender,asn,time,channel,is_eb
8561,05-43-32-ff-03-de-96-64 (64b),0x0000010985,2017-09-03 19:19:15.016739,15,0
a262,05-43-32-ff-03-de-96-64 (64b),0x0000010985,2017-09-03 19:19:15.020969,15,0
3587,05-43-32-ff-03-de-96-64 (64b),0x0000010985,2017-09-03 19:19:15.021532,15,0
a262,05-43-32-ff-04-d8-18-85 (64b),0x00000109a6,2017-09-03 19:19:15.227461,25,0
a262,05-43-32-ff-04-da-28-87 (64b),0x0000010a0b,2017-09-03 19:19:16.853803,13,0
3587,05-43-32-ff-04-da-28-87 (64b),0x0000010a0b,2017-09-03 19:19:16.859491,13,0
8561,05-43-32-ff-04-da-28-87 (64b),0x0000010a0b,2017-09-03 19:19:16.987463,13,0
a262,05-43-32-ff-03-da-b2-59 (64b),0x0000010a4f,2017-09-03 19:19:17.982527,21,0
8561,05-43-32-ff-03-da-b2-59 (64b),0x0000010a4f,2017-09-03 19:19:18.038299,21,0
3587,05-43-32-ff-03-da-b2-59 (64b),0x0000010a4f,2017-09-03 19:19:18.052248,21,0
a262,05-43-32-ff-03-d9-94-60 (64b),0x0000010a70,2017-09-03 19:19:18.192245,16,0
3587,05-43-32-ff-03-d9-94-60 (64b),0x0000010a70,2017-09-03 19:19:18.259469,16,0
a262,05-43-32-ff-03-d7-86-62 (64b),0x0000010af7,2017-09-03 19:19:20.223467,22,1
3587,05-43-32-ff-03-d7-86-62 (64b),0x0000010af7,2017-09-03 19:19:20.350371,22,1
3587,05-43-32-ff-03-d9-89-61 (64b),0x0000010b5c,2017-09-03 19:19:21.803518,24,0
8561,05-43-32-ff-04-d7-20-87 (64b),0x0000010b5c,2017-09-03 19:19:21.906809,24,0
3587,05-43-32-ff-03-d5-a2-62 (64b),0x0000010b7e,2017-09-03 19:19:22.712267,20,0
3587,05-43-32-ff-04-d7-20-87 (64b),0x0000010be3,2017-09-03 19:19:24.060324,18,1
a262,05-43-32-ff-04-d7-20-87 (64b),0x0000010be3,2017-09-03 19:19:24.130311,18,1
3587,05-43-32-ff-04-da-28-87 (64b),0x0000010c04,2017-09-03 19:19:24.270326,26,0
a262,05-43-32-ff-04-da-28-87 (64b),0x0000010c04,2017-09-03 19:19:24.334311,26,0
8561,05-43-32-ff-03-d7-99-58 (64b),0x0000010c04,2017-09-03 19:19:24.77146,26,1
3587,05-43-32-ff-03-d7-99-58 (64b),0x0000010c48,2017-09-03 19:19:25.646665,19,0
3587,05-43-32-ff-04-d8-18-85 (64b),0x0000010cce,2017-09-03 19:19:27.440379,20,1
a262,05-43-32-ff-04-d8-18-85 (64b),0x0000010cce,2017-09-03 19:19:27.443491,20,1
8561,05-43-32-ff-04-d8-18-85 (64b),0x0000010cce,2017-09-03 19:19:27.75031,20,1
3587,05-43-32-ff-04-d7-20-87 (64b),0x0000010cf0,2017-09-03 19:19:27.883969,16,0
a262,05-43-32-ff-04-d7-20-87 (64b),0x0000010cf0,2017-09-03 19:19:27.88766,16,0
8561,05-43-32-ff-04-d7-20-87 (64b),0x0000010cf0,2017-09-03 19:19:27.889027,16,0
a262,05-43-32-ff-03-da-b2-59 (64b),0x0000010d12,2017-09-03 19:19:28.772607,23,0
8561,05-43-32-ff-03-d9-94-60 (64b),0x0000010d12,2017-09-03 19:19:28.795508,23,0
a262,05-43-32-ff-03-da-a9-60 (64b),0x0000010d33,2017-09-03 19:19:28.944566,18,0
3587,05-43-32-ff-03-da-a9-60 (64b),0x0000010d33,2017-09-03 19:19:29.006049,18,0
8561,05-43-32-ff-03-da-a9-60 (64b),0x0000010d33,2017-09-03 19:19:29.218331,18,0
8561,05-43-32-ff-04-d8-16-85 (64b),0x0000010d55,2017-09-03 19:19:29.346363,15,0
a262,05-43-32-ff-04-d8-16-85 (64b),0x0000010d55,2017-09-03 19:19:29.391463,15,0
8561,05-43-32-ff-03-da-a9-51 (64b),0x0000010d77,2017-09-03 19:19:30.314864,22,0
3587,05-43-32-ff-03-de-96-64 (64b),0x0000010ddc,2017-09-03 19:19:31.730872,24,1
8561,05-43-32-ff-03-de-96-64 (64b),0x0000010ddc,2017-09-03 19:19:31.841875,24,1
a262,05-43-32-ff-03-de-96-64 (64b),0x0000010ddc,2017-09-03 19:19:31.842069,24,1
8561,05-43-32-ff-03-da-a9-51 (64b),0x0000010dfd,2017-09-03 19:19:32.356281,14,1
8561,05-43-32-ff-03-d8-b5-58 (64b),0x0000010e1f,2017-09-03 19:19:32.486102,21,1
3587,05-43-32-ff-03-d8-b5-58 (64b),0x0000010e1f,2017-09-03 19:19:32.640637,21,1
a262,05-43-32-ff-03-d8-b5-58 (64b),0x0000010e1f,2017-09-03 19:19:32.641944,21,1
a262,05-43-32-ff-04-d8-20-84 (64b),0x0000010e62,2017-09-03 19:19:33.476274,23,1
8561,05-43-32-ff-04-d8-20-84 (64b),0x0000010e62,2017-09-03 19:19:33.572395,23,1
3587,05-43-32-ff-04-d8-20-84 (64b),0x0000010e62,2017-09-03 19:19:33.576368,23,1
a262,05-43-32-ff-03-d7-86-62 (64b),0x0000010e84,2017-09-03 19:19:33.959473,26,1
8561,05-43-32-ff-04-d7-20-87 (64b),0x0000010ec7,2017-09-03 19:19:35.147335,22,1
3587,05-43-32-ff-03-da-b2-59 (64b),0x0000010f2c,2017-09-03 19:19:36.610087,24,1
a262,05-43-32-ff-03-da-b2-59 (64b),0x0000010f2c,2017-09-03 19:19:36.61305,24,1
3587,05-43-32-ff-03-d9-89-61 (64b),0x0000010f91,2017-09-03 19:19:38.132084,17,1
a262,05-43-32-ff-03-d9-89-61 (64b),0x0000010f91,2017-09-03 19:19:38.132699,17,1
a262,05-43-32-ff-03-da-b2-59 (64b),0x0000010fb3,2017-09-03 19:19:38.458371,18,0
8561,05-43-32-ff-04-dd-35-87 (64b),0x0000010fd5,2017-09-03 19:19:39.322548,15,0
a262,05-43-32-ff-03-da-a9-60 (64b),0x0000010fd5,2017-09-03 19:19:39.412116,15,0
a262,05-43-32-ff-04-d8-16-85 (64b),0x0000010ff6,2017-09-03 19:19:39.590275,25,0
3587,05-43-32-ff-04-d8-16-85 (64b),0x0000010ff6,2017-09-03 19:19:39.622128,25,0
8561,05-43-32-ff-04-d8-16-85 (64b),0x0000010ff6,2017-09-03 19:19:39.651466,25,0
1885,05-43-32-ff-03-dd-85-61 (64b),0x000001107d,2017-09-03 19:19:41.563463,14,0
1685,05-43-32-ff-03-dd-85-61 (64b),0x000001107d,2017-09-03 19:19:41.646295,14,0
9958,05-43-32-ff-03-dd-85-61 (64b),0x000001107d,2017-09-03 19:19:41.662387,14,0
8961,05-43-32-ff-03-dd-85-61 (64b),0x000001107d,2017-09-03 19:19:41.694981,14,0
a262,05-43-32-ff-03-dd-85-61 (64b),0x000001107d,2017-09-03 19:19:41.703049,14,0
2084,05-43-32-ff-03-dd-85-61 (64b),0x000001107d,2017-09-03 19:19:41.703116,14,0
3587,05-43-32-ff-03-dd-85-61 (64b),0x000001107d,2017-09-03 19:19:41.703169,14,0
2087,05-43-32-ff-03-dd-85-61 (64b),0x000001107d,2017-09-03 19:19:41.705395,14,0
a960,05-43-32-ff-03-dd-85-61 (64b),0x000001107d,2017-09-03 19:19:41.712502,14,0
9664,05-43-32-ff-03-dd-85-61 (64b),0x000001107d,2017-09-03 19:19:41.71316,14,0
9460,05-43-32-ff-03-dd-85-61 (64b),0x000001107d,2017-09-03 19:19:41.760905,14,0
2887,05-43-32-ff-03-dd-85-61 (64b),0x000001107d,2017-09-03 19:19:41.761701,14,0
a951,05-43-32-ff-03-dd-85-61 (64b),0x000001107d,2017-09-03 19:19:41.763516,14,0
a262,05-43-32-ff-03-d9-89-61 (64b),0x000001109f,2017-09-03 19:19:42.414453,21,0
3587,05-43-32-ff-03-d9-89-61 (64b),0x000001109f,2017-09-03 19:19:42.434303,21,0
a262,05-43-32-ff-04-dd-35-87 (64b),0x0000011104,2017-09-03 19:19:43.983463,26,1
8561,05-43-32-ff-03-d7-99-58 (64b),0x00000111ac,2017-09-03 19:19:46.103334,24,0
3587,05-43-32-ff-03-da-b2-59 (64b),0x00000111ac,2017-09-03 19:19:46.114319,24,1
a262,05-43-32-ff-03-da-b2-59 (64b),0x00000111ac,2017-09-03 19:19:46.235463,24,1
8561,05-43-32-ff-03-d9-89-61 (64b),0x0000011233,2017-09-03 19:19:48.431451,18,1
3587,05-43-32-ff-03-d9-89-61 (64b),0x0000011233,2017-09-03 19:19:48.43947,18,1
a262,05-43-32-ff-03-d9-89-61 (64b),0x0000011233,2017-09-03 19:19:48.494347,18,1
3587,05-43-32-ff-04-d7-20-87 (64b),0x0000011254,2017-09-03 19:19:48.642304,26,0
a262,05-43-32-ff-03-da-b2-59 (64b),0x0000011254,2017-09-03 19:19:48.695557,26,0
8561,05-43-32-ff-03-da-a9-60 (64b),0x0000011276,2017-09-03 19:19:49.152324,25,0
8561,05-43-32-ff-04-d8-16-85 (64b),0x0000011298,2017-09-03 19:19:49.948573,19,0
a262,05-43-32-ff-03-d7-86-62 (64b),0x00000112db,2017-09-03 19:19:50.796397,13,0
3587,05-43-32-ff-03-d5-a2-62 (64b),0x00000112fd,2017-09-03 19:19:51.473673,14,1
3587,05-43-32-ff-03-d9-89-61 (64b),0x0000011340,2017-09-03 19:19:52.192073,16,0
a262,05-43-32-ff-03-d9-89-61 (64b),0x0000011340,2017-09-03 19:19:52.306325,16,0
8561,05-43-32-ff-04-dd-35-87 (64b),0x0000011362,2017-09-03 19:19:53.039487,23,0
3587,05-43-32-ff-03-d5-a2-62 (64b),0x0000011383,2017-09-03 19:19:53.322301,18,0
8561,05-43-32-ff-03-d8-b5-58 (64b),0x00000113c7,2017-09-03 19:19:54.506869,22,0
a262,05-43-32-ff-03-d8-b5-58 (64b),0x00000113c7,2017-09-03 19:19:54.558289,22,0
3587,05-43-32-ff-03-d8-b5-58 (64b),0x00000113c7,2017-09-03 19:19:54.704274,22,0
a262,05-43-32-ff-03-da-b2-59 (64b),0x00000113e8,2017-09-03 19:19:54.738324,19,1
3587,05-43-32-ff-03-da-b2-59 (64b),0x00000113e8,2017-09-03 19:19:54.823499,19,1
a262,05-43-32-ff-03-d7-99-58 (64b),0x000001144d,2017-09-03 19:19:56.339461,14,0
3587,05-43-32-ff-03-d7-99-58 (64b),0x000001144d,2017-09-03 19:19:56.342376,14,0
8561,05-43-32-ff-03-d7-99-58 (64b),0x000001144d,2017-09-03 19:19:56.356366,14,0
3587,05-43-32-ff-03-da-a9-60 (64b),0x000001146f,2017-09-03 19:19:56.749193,21,1
a262,05-43-32-ff-03-da-a9-60 (64b),0x000001146f,2017-09-03 19:19:56.749824,21,1
a262,05-43-32-ff-03-d9-94-60 (64b),0x0000011491,2017-09-03 19:19:57.663652,17,1
3587,05-43-32-ff-03-d9-94-60 (64b),0x0000011491,2017-09-03 19:19:57.665248,17,1
a262,05-43-32-ff-03-da-a9-60 (64b),0x0000011517,2017-09-03 19:19:59.343473,22,0
3587,05-43-32-ff-03-d7-99-58 (64b),0x0000011517,2017-09-03 19:19:59.35224,22,1
8561,05-43-32-ff-03-d7-99-58 (64b),0x0000011517,2017-09-03 19:19:59.392245,22,1
a262,05-43-32-ff-04-d8-16-85 (64b),0x0000011539,2017-09-03 19:19:59.787661,11,0
3587,05-43-32-ff-04-d8-16-85 (64b),0x0000011539,2017-09-03 19:19:59.789916,11,0
8561,05-43-32-ff-04-d8-16-85 (64b),0x0000011539,2017-09-03 19:19:59.790647,11,0
8561,05-43-32-ff-03-da-a9-51 (64b),0x000001155b,2017-09-03 19:20:00.619472,13,0
3587,05-43-32-ff-03-d7-86-62 (64b),0x000001157c,2017-09-03 19:20:00.795466,24,0
a262,05-43-32-ff-03-d7-86-62 (64b),0x000001157c,2017-09-03 19:20:00.912537,24,0
8561,05-43-32-ff-03-d7-86-62 (64b),0x000001157c,2017-09-03 19:20:01.207465,24,0
3587,05-43-32-ff-04-da-28-87 (64b),0x000001159e,2017-09-03 19:20:01.256247,20,1
a262,05-43-32-ff-04-d8-18-85 (64b),0x00000115c0,2017-09-03 19:20:02.048547,16,0
3587,05-43-32-ff-03-d5-a2-62 (64b),0x0000011625,2017-09-03 19:20:03.631465,15,0
3587,05-43-32-ff-03-d9-89-61 (64b),0x0000011668,2017-09-03 19:20:04.347466,19,1
a262,05-43-32-ff-03-d9-89-61 (64b),0x0000011668,2017-09-03 19:20:04.392253,19,1
a262,05-43-32-ff-04-da-28-87 (64b),0x00000116ab,2017-09-03 19:20:05.414305,13,0
3587,05-43-32-ff-04-da-28-87 (64b),0x00000116ab,2017-09-03 19:20:05.474357,13,0
8561,05-43-32-ff-04-da-28-87 (64b),0x00000116ab,2017-09-03 19:20:05.477334,13,0
a262,05-43-32-ff-03-de-96-64 (64b),0x00000116cd,2017-09-03 19:20:05.86037,14,0
8561,05-43-32-ff-03-de-96-64 (64b),0x00000116cd,2017-09-03 19:20:05.863983,14,0
8561,05-43-32-ff-03-d7-99-58 (64b),0x00000116ef,2017-09-03 19:20:06.782558,21,0
a262,05-43-32-ff-04-d8-18-85 (64b),0x00000116ef,2017-09-03 19:20:06.788753,21,0
8561,05-43-32-ff-03-d5-a2-62 (64b),0x0000011732,2017-09-03 19:20:07.330373,23,1
3587,05-43-32-ff-03-d5-a2-62 (64b),0x0000011732,2017-09-03 19:20:07.416042,23,1
a262,05-43-32-ff-03-da-b2-59 (64b),0x0000011754,2017-09-03 19:20:08.194907,26,0
a262,05-43-32-ff-03-da-a9-60 (64b),0x00000117b9,2017-09-03 19:20:09.820251,11,0
a262,05-43-32-ff-03-d7-86-62 (64b),0x000001181e,2017-09-03 19:20:11.163491,20,0
3587,05-43-32-ff-03-d7-86-62 (64b),0x00000118a4,2017-09-03 19:20:12.950497,26,1
a262,05-43-32-ff-03-d7-86-62 (64b),0x00000118a4,2017-09-03 19:20:12.971463,26,1
8561,05-43-32-ff-03-d7-86-62 (64b),0x00000118a4,2017-09-03 19:20:13.390318,26,1
3587,05-43-32-ff-04-d8-18-85 (64b),0x00000118e8,2017-09-03 19:20:14.25835,19,1
a262,05-43-32-ff-04-d8-18-85 (64b),0x00000118e8,2017-09-03 19:20:14.338329,19,1
8561,05-43-32-ff-03-d8-b5-58 (64b),0x0000011909,2017-09-03 19:20:14.470343,11,0
8561,05-43-32-ff-04-d8-20-84 (64b),0x000001192b,2017-09-03 19:20:14.975471,13,0
a262,05-43-32-ff-03-da-a9-60 (64b),0x000001192b,2017-09-03 19:20:15.095135,13,1
3587,05-43-32-ff-03-da-a9-60 (64b),0x000001192b,2017-09-03 19:20:15.104248,13,1
a262,05-43-32-ff-04-da-28-87 (64b),0x000001194d,2017-09-03 19:20:15.882158,14,1
3587,05-43-32-ff-04-da-28-87 (64b),0x000001194d,2017-09-03 19:20:15.893008,14,1
a262,05-43-32-ff-04-d8-18-85 (64b),0x0000011990,2017-09-03 19:20:16.610437,16,0
3587,05-43-32-ff-03-d9-94-60 (64b),0x00000119d3,2017-09-03 19:20:17.619464,18,1
a262,05-43-32-ff-03-d9-94-60 (64b),0x00000119d3,2017-09-03 19:20:17.63412,18,1
a262,05-43-32-ff-03-da-a9-51 (64b),0x0000011a17,2017-09-03 19:20:18.831475,22,1
3587,05-43-32-ff-03-da-a9-51 (64b),0x0000011a17,2017-09-03 19:20:18.832199,22,1
8561,05-43-32-ff-03-da-a9-51 (64b),0x0000011a17,2017-09-03 19:20:18.926359,22,1
a262,05-43-32-ff-03-d9-94-60 (64b),0x0000011a38,2017-09-03 19:20:19.034284,19,0
a262,05-43-32-ff-03-da-b2-59 (64b),0x0000011a5a,2017-09-03 19:20:19.535468,12,0
a262,05-43-32-ff-03-d7-86-62 (64b),0x0000011abf,2017-09-03 19:20:21.06016,21,0
3587,05-43-32-ff-03-d7-86-62 (64b),0x0000011abf,2017-09-03 19:20:21.179864,21,0
8561,05-43-32-ff-03-d7-86-62 (64b),0x0000011abf,2017-09-03 19:20:21.181473,21,0
8561,05-43-32-ff-04-d7-20-87 (64b),0x0000011ae1,2017-09-03 19:20:21.920548,17,0
a262,05-43-32-ff-04-d7-20-87 (64b),0x0000011ae1,2017-09-03 19:20:21.960194,17,0
3587,05-43-32-ff-04-d7-20-87 (64b),0x0000011ae1,2017-09-03 19:20:21.961709,17,0
3587,05-43-32-ff-03-d7-99-58 (64b),0x0000011b02,2017-09-03 19:20:22.127462,23,1
a262,05-43-32-ff-03-d7-99-58 (64b),0x0000011b02,2017-09-03 19:20:22.136247,23,1
a262,05-43-32-ff-03-d9-89-61 (64b),0x0000011b24,2017-09-03 19:20:22.580115,26,0
8561,05-43-32-ff-03-d7-99-58 (64b),0x0000011b02,2017-09-03 19:20:22.584441,23,1
3587,05-43-32-ff-03-d9-89-61 (64b),0x0000011b24,2017-09-03 19:20:22.585011,26,0
8561,05-43-32-ff-03-d9-89-61 (64b),0x0000011b24,2017-09-03 19:20:22.712277,26,0
3587,05-43-32-ff-04-da-28-87 (64b),0x0000011b89,2017-09-03 19:20:24.098881,11,1
a262,05-43-32-ff-04-d7-20-87 (64b),0x0000011bab,2017-09-03 19:20:24.906934,13,1
8561,05-43-32-ff-04-d7-20-87 (64b),0x0000011bab,2017-09-03 19:20:24.956246,13,1
3587,05-43-32-ff-04-d7-20-87 (64b),0x0000011bab,2017-09-03 19:20:24.999465,13,1
a951,05-43-32-ff-03-dd-85-61 (64b),0x0000011cb8,2017-09-03 19:20:28.655467,19,0
b259,05-43-32-ff-03-dd-85-61 (64b),0x0000011cb8,2017-09-03 19:20:28.706323,19,0
1885,05-43-32-ff-03-dd-85-61 (64b),0x0000011cb8,2017-09-03 19:20:28.740243,19,0
9664,05-43-32-ff-03-dd-85-61 (64b),0x0000011cb8,2017-09-03 19:20:28.77316,19,0
a262,05-43-32-ff-03-dd-85-61 (64b),0x0000011cb8,2017-09-03 19:20:28.792281,19,0
2087,05-43-32-ff-03-dd-85-61 (64b),0x0000011cb8,2017-09-03 19:20:28.793971,19,0
3587,05-43-32-ff-03-dd-85-61 (64b),0x0000011cb8,2017-09-03 19:20:28.794617,19,0
a960,05-43-32-ff-03-dd-85-61 (64b),0x0000011cb8,2017-09-03 19:20:28.797793,19,0
8961,05-43-32-ff-03-dd-85-61 (64b),0x0000011cb8,2017-09-03 19:20:28.809386,19,0
8662,05-43-32-ff-03-dd-85-61 (64b),0x0000011cb8,2017-09-03 19:20:28.811504,19,0
9958,05-43-32-ff-03-dd-85-61 (64b),0x0000011cb8,2017-09-03 19:20:28.832048,19,0
1685,05-43-32-ff-03-dd-85-61 (64b),0x0000011cb8,2017-09-03 19:20:28.871148,19,0
2887,05-43-32-ff-03-dd-85-61 (64b),0x0000011cb8,2017-09-03 19:20:28.872642,19,0
2084,05-43-32-ff-03-dd-85-61 (64b),0x0000011cb8,2017-09-03 19:20:28.873246,19,0
9460,05-43-32-ff-03-dd-85-61 (64b),0x0000011cb8,2017-09-03 19:20:28.873972,19,0
8561,05-43-32-ff-03-da-a9-60 (64b),0x0000011d1d,2017-09-03 19:20:30.28747,14,0
8561,05-43-32-ff-03-d7-86-62 (64b),0x0000011d60,2017-09-03 19:20:31.240263,16,0
8561,05-43-32-ff-04-d8-18-85 (64b),0x0000011d82,2017-09-03 19:20:31.694443,23,1
8561,05-43-32-ff-04-d7-20-87 (64b),0x0000011da4,2017-09-03 19:20:32.594885,26,1
8561,05-43-32-ff-04-d8-20-84 (64b),0x0000011e6e,2017-09-03 19:20:35.542872,20,0
8561,05-43-32-ff-03-d7-99-58 (64b),0x0000011ef4,2017-09-03 19:20:37.508281,26,0
8561,05-43-32-ff-04-d7-20-87 (64b),0x0000011f7b,2017-09-03 19:20:39.388324,13,0
8561,05-43-32-ff-04-d7-20-87 (64b),0x0000011fbe,2017-09-03 19:20:40.603463,20,1
8561,05-43-32-ff-03-da-a9-51 (64b),0x0000012002,2017-09-03 19:20:41.635475,23,0
8561,05-43-32-ff-04-d8-20-84 (64b),0x0000012023,2017-09-03 19:20:42.256253,18,1
8561,05-43-32-ff-03-d9-89-61 (64b),0x0000012088,2017-09-03 19:20:43.339475,19,0
8561,05-43-32-ff-04-da-28-87 (64b),0x0000012152,2017-09-03 19:20:46.902935,23,0
8561,05-43-32-ff-03-d7-99-58 (64b),0x0000012196,2017-09-03 19:20:47.811481,25,0
8561,05-43-32-ff-03-da-a9-51 (64b),0x000001223e,2017-09-03 19:20:49.927477,20,1
8561,05-43-32-ff-03-da-a9-60 (64b),0x0000012260,2017-09-03 19:20:50.848248,16,0
8561,05-43-32-ff-03-da-a9-51 (64b),0x00000122a3,2017-09-03 19:20:51.44638,18,0
8561,05-43-32-ff-03-d7-86-62 (64b),0x00000122c5,2017-09-03 19:20:52.260687,15,0
8561,05-43-32-ff-04-d8-16-85 (64b),0x0000012308,2017-09-03 19:20:53.222281,19,1
8561,05-43-32-ff-04-d8-18-85 (64b),0x000001234b,2017-09-03 19:20:54.156275,13,1
8561,05-43-32-ff-03-d7-86-62 (64b),0x00000123f4,2017-09-03 19:20:56.815471,26,1
8561,05-43-32-ff-03-da-a9-60 (64b),0x000001249c,2017-09-03 19:20:58.991476,24,1
8561,05-43-32-ff-04-d7-20-87 (64b),0x00000124be,2017-09-03 19:20:59.919475,20,0
8561,05-43-32-ff-03-da-a9-51 (64b),0x0000012523,2017-09-03 19:21:01.380318,18,1
8561,05-43-32-ff-03-da-a9-51 (64b),0x0000012544,2017-09-03 19:21:01.732284,26,0
8561,05-43-32-ff-03-d7-86-62 (64b),0x0000012566,2017-09-03 19:21:02.095472,25,0
8561,05-43-32-ff-03-d8-b5-58 (64b),0x0000012652,2017-09-03 19:21:05.932332,23,0
8561,05-43-32-ff-03-d8-b5-58 (64b),0x000001271c,2017-09-03 19:21:08.99148,24,1
8561,05-43-32-ff-03-de-96-64 (64b),0x000001273d,2017-09-03 19:21:09.583461,14,1
